nanoTime,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
1684314987475,380,498,408,293,761,0.08223918,0.17357484,-0.77636933,3365,3826,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.890564,36.53,2
1684378454652,1221,1287,1203,1007,1615,0.07931703,0.17644468,-0.8147627,3349,3664,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.906189,36.53,1
1684443456279,1303,1334,1125,1088,1696,0.07702812,0.17887212,-0.870249,3382,3486,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1684508465240,1370,1397,1211,1186,1704,0.07438786,0.18200326,-0.9181092,3384,3306,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1684572486468,1322,1389,1194,1185,1550,0.07406645,0.18242371,-1.0072554,3542,3125,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1684637571095,1487,1658,1539,1457,1645,0.07379604,0.18285164,-1.0961387,3700,2945,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1684702504205,1411,1719,2124,1445,1633,0.07353313,0.18336329,-1.1837071,3854,2766,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1684767481963,1399,1964,2417,1455,1663,0.073177,0.18423688,-1.267068,3992,2587,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1684932517697,1399,3845,1475,1715,1715,0.072784744,0.1854884,-1.3456955,17,2409,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,4
1684996553074,3015,2908,1736,3838,2103,0.072471455,0.18685658,-1.5600145,394,1971,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1685061688774,3702,1937,1786,3202,2532,0.072487086,0.18540706,-1.6649388,625,1803,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1685126536885,3815,1859,1783,1683,2356,0.07224483,0.18284138,-1.7827486,905,1635,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1685192387525,3797,1865,1822,1659,2615,0.07158652,0.17978208,-1.9052917,1206,1470,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1685256554678,3721,1857,1849,1611,3502,0.07082357,0.1775869,-2.0160012,1467,1310,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1685321770934,2635,1779,1804,1415,3841,0.07041731,0.17673546,-2.108829,1664,1154,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1685386529212,1660,1742,1794,1345,3850,0.07031119,0.17655763,-2.190612,1824,1003,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1685450602070,1440,1755,1844,1331,3847,0.07056514,0.17691348,-2.2624023,1951,857,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1685516608875,1260,1771,1903,1250,3563,0.070917346,0.17733882,-2.332352,2072,712,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1685580611086,1165,1790,1898,1209,2301,0.07120314,0.17763859,-2.4033532,2198,568,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1685645779788,1152,1777,1917,1178,1606,0.071186125,0.17762311,-2.480929,2346,421,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1685710681436,1245,1799,1845,1258,1499,0.07056841,0.17714304,-2.569286,2531,270,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1685775631788,1378,1877,1793,1441,1536,0.06871147,0.17594674,-2.677103,2784,113,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1685840658009,1358,1762,1630,1405,1538,0.065481685,0.17432845,-2.8062203,3108,4042,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1685905780397,1186,1658,1572,1277,1546,0.06276571,0.17338182,-2.9306042,3407,3868,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1685970705989,914,1493,1502,1064,1026,0.06146074,0.17310233,-3.039473,3643,3690,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1686034686479,934,1434,1506,910,962,0.061826978,0.17313987,-3.1330898,3813,3504,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1686099667738,1029,1485,1569,972,1085,0.06325353,0.173152,3.0664716,3941,3314,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1686164702422,1010,1576,1666,1068,1274,0.06536445,0.17299312,2.9907367,4039,3124,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1686230065326,1264,1734,1837,1286,1501,0.067798525,0.17262311,2.92105,22,2938,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1686294705236,1431,1810,1956,1482,1684,0.07049281,0.17201908,2.855308,87,2753,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1686359717865,1552,1914,2029,1604,1805,0.07342855,0.17115489,2.7945623,136,2571,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1686424902641,1644,1962,2071,1691,1869,0.07645787,0.17005928,2.7361834,177,2390,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1686489907566,1711,2006,2085,1790,1890,0.079671845,0.1686799,2.6830637,202,2213,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1686554732159,1742,2039,2089,1903,1871,0.08284932,0.16711144,2.6330998,220,2041,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1686618701780,1717,2066,2080,1959,1839,0.08608518,0.16530783,2.5865545,228,1872,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1686683762095,1663,2061,2063,1958,1794,0.08931184,0.16330712,2.5421128,230,1705,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1686748758984,1607,2070,2070,1899,1747,0.0910976,0.16208677,2.483208,295,1546,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1686813904076,1635,2107,2132,1793,1789,0.0910248,0.16214308,2.399584,456,1389,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1686878782207,1763,2099,2114,1743,1827,0.089956276,0.16312268,2.300445,676,1232,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1686947133086,1781,2045,2068,1709,2039,0.08790092,0.16542101,2.1836872,965,1077,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1687007848716,1729,2037,2045,1745,2069,0.08603465,0.16807486,2.0687702,1254,929,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1687074194335,1746,1996,1939,1659,1963,0.08490263,0.17015703,1.9648978,1503,783,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1687137915865,1839,2002,1927,1818,1971,0.08452272,0.1710706,1.8778553,1690,639,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1687202817570,1908,2050,1892,1909,1935,0.084494896,0.17115834,1.8021204,1836,497,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1687267824885,1879,2073,1911,1967,1868,0.08459513,0.17073281,1.731382,1961,353,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1687332819923,1777,2090,1940,1956,1799,0.08467975,0.17021039,1.6606436,2084,207,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1687397980329,1639,2076,2005,1851,1699,0.084739625,0.1695458,1.5851717,2213,49,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1687462852405,1476,1916,1784,1629,1634,0.08474624,0.16908565,1.4994441,2366,3972,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1687527844554,1445,1810,1684,1509,1667,0.08478889,0.16968238,1.4000422,2568,3796,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1687592855981,1494,1765,1569,1492,1700,0.0851095,0.17154174,1.2817066,2834,3612,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1687657824501,1563,1769,1575,1528,1728,0.08555555,0.17304146,1.1638968,3092,3422,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1687722076194,1556,1720,1511,1530,1798,0.08575589,0.17350635,1.0581837,3304,3232,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1687786879382,1655,1802,1615,1622,1941,0.085304484,0.17270426,0.96930045,3453,3043,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1687851839236,1781,1881,1688,1736,2083,0.08456231,0.1716229,0.88699144,3581,2858,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1687916904219,2013,2012,1816,1919,3655,0.08408261,0.17103429,0.80100083,3728,2678,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1687982820250,2480,2067,1878,2007,3923,0.08398652,0.17093515,0.7273698,3865,2535,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1688046918685,3584,2120,1952,2041,3734,0.084673986,0.17154713,0.6668871,4000,2440,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1688111913020,3878,2422,2344,2597,3375,0.087277494,0.1735966,0.5974635,108,2380,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1688177189797,3881,3290,3285,3641,3323,0.08735359,0.17364839,0.5285658,241,2251,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1688240939864,3721,3811,3853,3818,3420,0.08641972,0.17310302,0.45309398,361,2084,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1688306073365,3556,3776,3826,3645,3361,0.085592195,0.17270012,0.3720998,495,1910,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1688371304531,3392,3550,3575,3388,3227,0.086899735,0.17321043,0.2703311,719,1747,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1688435994239,3054,3114,3074,2950,3048,0.091866724,0.17458685,0.1614623,1038,1652,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1688500975130,2375,2599,2580,2337,2474,0.09958827,0.17584454,0.06048253,1400,1630,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1688566125075,1961,2363,2467,1955,2018,0.10585843,0.17622423,-0.022352427,1694,1609,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1688630982282,2105,2458,2571,2060,2146,0.10730768,0.17619184,-0.10466146,1882,1484,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1688696073395,2521,2691,2798,2382,2560,0.10655251,0.17627117,-0.17908144,2007,1326,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1688760987306,3002,3003,3007,2837,2934,0.105058156,0.17654169,-0.24640128,2102,1165,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1688826164400,3194,3269,3206,3183,3025,0.1031614,0.17701875,-0.30767286,2176,1006,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1688890433612,3261,3524,3465,3416,3097,0.10110006,0.17767377,-0.36499992,2238,850,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1688955013359,3175,3584,3669,3335,3119,0.09897216,0.17848688,-0.4194343,2292,697,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1689020054509,3191,3433,3546,3229,3186,0.09672353,0.17948954,-0.47176498,2338,544,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1689085011438,3217,3424,3495,3243,3238,0.094243474,0.18075483,-0.5225178,2374,387,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1689150210865,3215,3420,3508,3243,3275,0.09157159,0.1822936,-0.5719558,2401,226,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1689215071036,3181,3382,3491,3214,3273,0.088688806,0.18414934,-0.6216568,2421,57,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1689280078816,3112,3315,3455,3153,3208,0.085471556,0.18645422,-0.6721467,2431,3971,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1689344098864,2934,3239,3412,3064,3075,0.08210466,0.18913345,-0.7213217,2431,3784,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1689409114200,2891,3122,3320,2931,2879,0.07876986,0.1920661,-0.7720746,2431,3591,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1689474233257,2404,2817,2980,2494,2464,0.075472735,0.19527653,-0.8241423,2430,3392,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1689539128538,1333,1994,2295,1439,1608,0.07234716,0.19865419,-0.8772618,2431,3191,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1689603479844,584,837,731,416,962,0.06947887,0.20210457,-0.92485905,2424,3003,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1689667146136,276,294,291,252,370,0.06665334,0.20585288,-0.9616746,2392,2831,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.890564,36.53,2
1689732148066,264,282,276,246,309,0.06438897,0.20909877,-1.0042754,2387,2664,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1689797149662,659,843,706,453,1117,0.06237603,0.21226342,-1.0476652,2388,2500,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.874939,36.53,1
1689863158120,1302,1411,1303,1119,1699,0.060812637,0.21497422,-1.1013107,2422,2330,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1689927203669,1521,1590,1461,1382,1807,0.058917977,0.21870889,-1.1439116,2412,2158,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1689992203413,1398,1512,1379,1285,1637,0.057355568,0.22214384,-1.1880902,2414,1992,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1690057175603,1357,1564,1402,1323,1540,0.055946387,0.22564444,-1.231217,2414,1828,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1690122542973,1138,1423,1269,1157,1391,0.055233605,0.22766215,-1.2903849,2480,1669,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1690187190443,1225,1563,1558,1271,1525,0.055431012,0.22697671,-1.3790052,2664,1516,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1690252219317,1190,1561,2157,1214,1522,0.055970497,0.2241984,-1.4933963,2943,1360,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1690317169173,942,1918,3489,930,1347,0.056255165,0.22052787,-1.6159394,3256,1207,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1690381215685,974,2342,3759,1036,1362,0.056140944,0.21799938,-1.7237563,3516,1057,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1690447255420,1201,3795,1615,2371,1507,0.055955134,0.2167941,-1.8129025,3712,914,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1690512232832,2059,3470,1587,3799,1718,0.05588342,0.2165037,-1.891004,3867,772,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1690576254122,2526,1836,1593,3810,1903,0.05591239,0.21659106,-1.965161,4006,629,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1690641342811,3337,1933,1798,2304,2345,0.056071524,0.21697344,-2.0345845,33,488,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1690706415481,3727,1927,1858,1731,2295,0.056236215,0.21730271,-2.1066377,162,343,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1690771282469,3820,1880,1861,1611,2312,0.05609524,0.21706529,-2.1881578,323,194,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1690835637035,3781,1790,1793,1534,2423,0.055602398,0.21637109,-2.2820375,520,34,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1690900302894,3785,1709,1743,1399,3134,0.054145444,0.21468027,-2.3959026,785,3962,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1690965311732,3411,1725,1810,1414,3663,0.05203252,0.21272881,-2.5181828,1080,3792,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1691030447495,2358,1683,1809,1271,3818,0.05016438,0.21138549,-2.639148,1360,3612,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1691095329426,1533,1684,1810,1169,3829,0.049498904,0.21101983,-2.745124,1578,3427,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1691160684984,1355,1689,1808,1176,3841,0.049796052,0.21114422,-2.8397927,1751,3240,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1691225333288,1426,1817,1909,1338,3844,0.05089454,0.21148619,-2.9249945,1888,3053,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1691290504198,1619,1900,1896,1544,3719,0.052265335,0.21178783,-3.0051997,2010,2870,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1691355702664,1567,1820,1752,1479,2941,0.053473525,0.21195365,-3.0880346,2141,2686,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1691419370551,1663,1627,1569,1275,1930,0.05462236,0.21201524,3.1125786,2273,2504,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1691485392769,1003,1453,1450,1078,1324,0.05480636,0.2120099,3.0200138,2445,2324,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1691550491606,950,1406,1462,1065,1211,0.054189682,0.21208525,2.919823,2649,2147,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1691614556657,969,1407,1499,1470,1252,0.053224497,0.21230288,2.8159504,2868,1971,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1691679460312,1047,1447,1509,1290,1309,0.052483283,0.21255316,2.7165484,3074,1799,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1691744406725,1084,1495,1551,1213,1371,0.05273483,0.2124393,2.6318727,3229,1632,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1691809421434,1199,1601,1604,1299,1510,0.053859577,0.21181057,2.5598195,3338,1467,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1691874455662,1310,1671,1685,1429,1564,0.05549365,0.21073584,2.4985478,3412,1308,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1691939436353,1388,1711,1714,1455,1628,0.057556026,0.20919053,2.447006,3454,1154,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1692004420433,1454,1751,1737,1473,1695,0.059907302,0.20723175,2.4036162,3470,1005,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1692068426707,1503,1789,1760,1521,1786,0.062290564,0.20506445,2.364171,3475,860,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1692133471101,1538,1855,1798,1583,1886,0.06453731,0.20285326,2.3265667,3478,720,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1692198602624,1550,1933,1834,1627,1953,0.066715114,0.20054244,2.290277,3478,582,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1692263525075,1533,1997,1852,1626,1969,0.06885313,0.19810219,2.2526727,3479,440,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1692328474896,1527,2020,1861,1609,1921,0.07097041,0.19549397,2.2148054,3478,295,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1692392842055,1478,1998,1855,1551,1766,0.072351925,0.1936539,2.1632636,3526,147,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1692458654480,1522,1957,1923,1617,1741,0.07335413,0.19216503,2.101203,3605,4086,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1692522660698,1583,1956,1952,1753,1773,0.0736335,0.19168867,2.0202088,3747,3920,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1692588521678,1661,1994,1980,1867,1873,0.07399336,0.19094257,1.9402665,3881,3750,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1692652548730,1987,2005,1999,1845,2221,0.07445868,0.18974099,1.8603241,4005,3570,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1692717533145,1860,2058,1999,1834,1948,0.074898824,0.1882635,1.7801188,28,3384,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1692782683132,1908,2125,2075,1939,1983,0.07516658,0.18700309,1.6975468,157,3199,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,1
1692847578639,1845,2132,2039,1989,1859,0.075248025,0.18636398,1.6081377,313,3015,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1692911560359,1745,2199,2069,1982,1807,0.075239435,0.18659392,1.5087358,507,2831,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1692976595217,1585,2180,2073,1890,1755,0.07534504,0.18829337,1.3930298,764,2648,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,1
1693042708103,1569,2222,2122,1821,1801,0.07580889,0.19087514,1.267857,1059,2467,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1693106768211,1531,2100,2116,1688,1729,0.07652965,0.19318114,1.1455767,1344,2287,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1693171604219,1463,1864,1807,1536,1675,0.077051714,0.19433399,1.0390747,1574,2112,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1693236597948,1640,1933,1865,1641,1787,0.07715671,0.19451249,0.9467728,1754,1941,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1693301604936,1593,1832,1713,1579,1783,0.076699585,0.1938776,0.8663046,1890,1771,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1693366782441,1651,1827,1645,1627,1873,0.0761035,0.19317631,0.79004383,2015,1606,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1693431634060,1650,1731,1537,1571,1916,0.07542333,0.19248979,0.7148349,2137,1442,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1693495632353,1707,1763,1551,1602,1963,0.07564923,0.19268586,0.6456743,2275,1317,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1693560642601,1732,1767,1558,1588,2029,0.07774429,0.19426428,0.58571756,2446,1260,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1693625664812,1699,1738,1583,1577,2077,0.08203935,0.1971135,0.5247089,2674,1256,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1693690815300,1708,1730,1627,1579,2190,0.08797378,0.20054853,0.44634444,2972,1256,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1693755666828,1676,1679,1586,1534,2377,0.094615534,0.20372696,0.3616687,3293,1255,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1693820790835,1607,1605,1549,1444,2695,0.10025408,0.20586008,0.293297,3554,1256,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1693885687547,1572,1588,1591,1429,3273,0.10399869,0.20699097,0.24385898,3733,1247,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1693951042404,2112,1672,1690,1525,3866,0.105182126,0.20728542,0.18206146,3877,1156,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1694015688655,3786,2237,3434,2439,3806,0.105136864,0.20727709,0.11684537,4000,1031,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1694080719830,3811,3871,3890,3853,2764,0.10488548,0.20724759,0.049788497,26,898,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1694144735512,2853,3689,3157,3570,2275,0.10557492,0.20728193,-0.028576009,190,764,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1694209802816,3070,3354,3318,3270,2760,0.10617293,0.20726484,-0.10799239,354,626,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1694274871638,3079,3255,3341,3146,2993,0.10637881,0.20724252,-0.18767172,510,479,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1694339878461,3038,3179,3241,3018,3051,0.10710219,0.20710514,-0.2770809,696,325,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1694404752321,3152,3172,3136,3031,3110,0.10995723,0.20629318,-0.39567953,986,164,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1694469800551,3226,3223,3181,3071,3240,0.112929694,0.20505156,-0.524008,1300,4086,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1694534937132,2693,2979,2998,2755,2719,0.1140055,0.20442985,-0.6344546,1537,3903,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1694599781512,2301,2605,2615,2291,2326,0.11383871,0.2045526,-0.72991204,1714,3717,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1694663817103,2411,2606,2656,2297,2452,0.113958746,0.2044452,-0.8169545,1883,3555,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1694729783270,2633,2728,2776,2485,2667,0.114242226,0.20414324,-0.8895337,2030,3426,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1694793823547,2849,2871,2866,2687,2852,0.11399588,0.20444709,-0.9581684,2152,3287,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1694859122645,3050,2938,2962,2887,2994,0.11288448,0.2060284,-1.0339032,2254,3101,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
